,Date,Begining_Total_Amt,Begining_Cash_Amt,Begining_Long_Value,Begining_Short_Value,Begining_Margin,Long_Value_at_Open,Short_Value_at_Open,Margin_at_Open,Cash_at_Open,Long_Value_after_Close_Out,Short_Value_after_Close_Out,Margin_after_Close_Out,Cash_after_Close_Out,Long_Value_after_fill,Short_Value_after_fill,Margin_after_fill,Cash_after_fill,Long_Value_at_Close,Short_Value_at_Close,Margin_at_Close,Price_Adjustment,Ending_Cash_Amt,Ending_Total_Amt,P&L,Return
214,2019-11-06 00:00:00,118480.8756286786,11670.081637971189,94574.85825157166,74901.72420310974,14980.344840621949,94466.9200553894,74734.53277397156,14946.906554794312,11703.519923798825,94466.9200553894,74734.53277397156,14946.906554794312,11703.519923798825,94466.9200553894,74734.53277397156,14946.906554794312,11703.519923798825,94286.45120239258,74686.58382034302,14937.316764068604,0.0,11713.109714524533,118407.60896226623,-73.26666641236807,-0.0006183839039305149
215,2019-11-07 00:00:00,118407.60896226623,11713.109714524533,94286.45120239258,74686.58382034302,14937.316764068604,94324.66993522644,74851.04843521118,14970.209687042237,11680.2167915509,94324.66993522644,74851.04843521118,14970.209687042237,11680.2167915509,94324.66993522644,74851.04843521118,14970.209687042237,11680.2167915509,93436.12975692749,74545.75683021545,14909.151366043092,487.46432060697407,12228.73943315702,118185.57882753569,-222.0301347305358,-0.0018751340110354873
216,2019-11-08 00:00:00,118185.57882753569,12228.73943315702,93436.12975692749,74545.75683021545,14909.151366043092,93184.00899505615,74249.30479431152,14849.860958862306,12288.029840337806,83853.70946502686,70313.68492126465,14062.736984252932,13344.236664800696,94416.23935508728,78053.88474655151,15610.776949310304,10634.54492923551,94753.53045082092,78646.34581375122,15729.269162750245,0.0,10516.05271579557,118472.61134731107,287.03251977538457,0.002428659423788427
217,2019-11-11 00:00:00,118472.61134731107,10516.05271579557,94753.53045082092,78646.34581375122,15729.269162750245,94487.31966972351,78150.50050735474,15630.100101470947,10615.221777074867,84994.74994850159,69346.10078811646,13869.220157623291,12801.315973180823,93921.81974983215,82427.74126815796,16485.54825363159,10665.768712194495,93956.06132888794,82797.31922340393,16559.463844680788,0.0,10591.853121145297,119187.64407420927,715.0327268981928,0.006035426405872175
218,2019-11-12 00:00:00,119187.64407420927,10591.853121145297,93956.06132888794,82797.31922340393,16559.463844680788,94044.83976364136,82806.76776504517,16561.353553009034,10589.963412817051,72729.55997085571,64348.24830055237,12869.649660110474,15085.996982687047,84263.77003479004,73968.48829841614,14793.697659683228,23638.983741659216,83979.4893078804,73859.15827941895,14771.83165588379,0.0,23660.849745458654,120849.63740691572,1661.99333270645,0.01394434251650826
219,2019-11-13 00:00:00,120849.63740691572,23660.849745458654,83979.4893078804,73859.15827941895,14771.83165588379,83697.7397313118,73817.54849052429,14763.50969810486,23669.171703237585,83697.7397313118,73817.54849052429,14763.50969810486,23669.171703237585,83697.7397313118,73817.54849052429,14763.50969810486,23669.171703237585,83160.33111667633,73859.54340934753,14771.908681869507,0.0,23660.772719472938,120030.09408578306,-819.5433211326599,-0.00678151245396919
220,2019-11-14 00:00:00,120030.09408578306,23660.772719472938,83160.33111667633,73859.54340934753,14771.908681869507,83090.65957832336,73642.90906143188,14728.581812286378,23704.099589056066,83090.65957832336,73642.90906143188,14728.581812286378,23704.099589056066,83090.65957832336,73642.90906143188,14728.581812286378,23704.099589056066,83612.61973524094,73963.46488571167,14792.692977142335,0.0,23639.98842420011,120378.46122798353,348.36714220046997,0.0029023316598543953
221,2019-11-15 00:00:00,120378.46122798353,23639.98842420011,83612.61973524094,73963.46488571167,14792.692977142335,83895.3708281517,74190.68772697449,14838.137545394899,23594.543855947544,83895.3708281517,74190.68772697449,14838.137545394899,23594.543855947544,83895.3708281517,74190.68772697449,14838.137545394899,23594.543855947544,83821.9696969986,74300.63454818726,14860.126909637453,0.0,23572.554491704992,120250.6415272656,-127.81970071792603,-0.0010618153730661967
222,2019-11-18 00:00:00,120250.6415272656,23572.554491704992,83821.9696969986,74300.63454818726,14860.126909637453,83739.42004060745,74185.8584766388,14837.17169532776,23595.509706014687,83739.42004060745,74185.8584766388,14837.17169532776,23595.509706014687,83739.42004060745,74185.8584766388,14837.17169532776,23595.509706014687,83526.40899801254,74320.33283233643,14864.066566467285,0.0,23568.61483487516,119935.38254413038,-315.2589831352234,-0.0026216823389149375
223,2019-11-19 00:00:00,119935.38254413038,23568.61483487516,83526.40899801254,74320.33283233643,14864.066566467285,83761.47068738937,74600.95002555847,14920.190005111695,23512.491396230747,80296.47063016891,70298.9798488617,14059.79596977234,24678.570039419224,99992.37025022507,83430.07000541687,16686.014001083375,6073.336572835973,99897.34966135025,83177.13202476501,16635.426404953003,0.0,6123.924168966345,120458.63349141889,523.250947288514,0.004362773821945189
224,2019-11-20 00:00:00,120458.63349141889,6123.924168966345,99897.34966135025,83177.13202476501,16635.426404953003,99510.72066497803,82698.77492523193,16539.754985046387,6219.59558887296,99510.72066497803,82698.77492523193,16539.754985046387,6219.59558887296,99510.72066497803,82698.77492523193,16539.754985046387,6219.59558887296,99651.60047674179,82567.85309791565,16513.57061958313,0.0,6245.779954336218,120822.1632336598,363.52974224090576,0.0030178803436849756
225,2019-11-21 00:00:00,120822.1632336598,6245.779954336218,99651.60047674179,82567.85309791565,16513.57061958313,99856.76945447922,82659.11721992493,16531.823443984988,6227.52712993436,99856.76945447922,82659.11721992493,16531.823443984988,6227.52712993436,99856.76945447922,82659.11721992493,16531.823443984988,6227.52712993436,99211.77057266235,82419.90602111816,16483.981204223634,0.0,6275.369369695714,120530.28040637785,-291.8828272819519,-0.00241580534125577
226,2019-11-22 00:00:00,120530.28040637785,6275.369369695714,99211.77057266235,82419.90602111816,16483.981204223634,99613.61955976486,82746.84610176086,16549.369220352175,6209.981353567173,99613.61955976486,82746.84610176086,16549.369220352175,6209.981353567173,99613.61955976486,82746.84610176086,16549.369220352175,6209.981353567173,99618.39858579636,82838.81490898132,16567.762981796266,0.0,6191.587592123082,120517.99953164867,-12.280874729171046,-0.00010189036885805838
227,2019-11-25 00:00:00,120517.99953164867,6191.587592123082,99618.39858579636,82838.81490898132,16567.762981796266,100159.92169475555,83150.95709228516,16630.19141845703,6129.159155462317,100159.92169475555,83150.95709228516,16630.19141845703,6129.159155462317,100159.92169475555,83150.95709228516,16630.19141845703,6129.159155462317,100003.5701007843,83422.14938545227,16684.429877090453,0.0,6074.9206968288945,120319.83657016569,-198.16296148298716,-0.0016442602951681794
228,2019-11-26 00:00:00,120319.83657016569,6074.9206968288945,100003.5701007843,83422.14938545227,16684.429877090453,99922.58966684341,83522.7459564209,16704.54919128418,6054.801382635169,86654.11006784439,72684.22605895996,14536.845211791991,8801.849241033608,92959.44978952408,80299.06610107422,16059.813220214843,15076.740161932046,92910.92038679123,81059.34544181824,16211.869088363648,0.0,14924.68429378324,120569.63313745313,249.79656728744158,0.0020761046092492843
229,2019-11-27 00:00:00,120569.63313745313,14924.68429378324,92910.92038679123,81059.34544181824,16211.869088363648,92959.82115316391,81310.58689308167,16262.117378616334,14874.436003530554,70593.6405043602,61804.70634651184,12360.94126930237,20004.95666438871,86047.02037191391,73531.58636665344,14706.31727333069,23138.43920610624,85906.96859455109,73792.59284973145,14758.518569946289,0.0,23086.23790949064,122542.45770567136,1972.8245682182314,0.016362532728030697
230,2019-11-29 00:00:00,122542.45770567136,23086.23790949064,85906.96859455109,73792.59284973145,14758.518569946289,85682.16932582855,73654.12107086182,14730.824214172364,23113.932265264564,85682.16932582855,73654.12107086182,14730.824214172364,23113.932265264564,85682.16932582855,73654.12107086182,14730.824214172364,23113.932265264564,85480.6402516365,73438.93775749207,14687.787551498413,0.0,23156.968927938513,122469.78445499617,-72.67325067518686,-0.0005930454802019487
231,2019-12-02 00:00:00,122469.78445499617,23156.968927938513,85480.6402516365,73438.93775749207,14687.787551498413,85647.00034809113,73510.14107513428,14702.028215026856,23142.72826441007,85647.00034809113,73510.14107513428,14702.028215026856,23142.72826441007,85647.00034809113,73510.14107513428,14702.028215026856,23142.72826441007,84813.61871623993,72715.02621459961,14543.005242919922,0.0,23301.751236517004,122526.67446249205,56.89000749588013,0.000464522802494075
232,2019-12-03 00:00:00,122526.67446249205,23301.751236517004,84813.61871623993,72715.02621459961,14543.005242919922,83991.30001497269,72100.22873878479,14420.045747756958,23424.710731679967,83991.30001497269,72100.22873878479,14420.045747756958,23424.710731679967,83991.30001497269,72100.22873878479,14420.045747756958,23424.710731679967,83820.85044431686,72217.87080383301,14443.574160766602,0.0,23401.182318670322,122031.06160133558,-495.6128611564782,-0.004044938486502345
233,2019-12-04 00:00:00,122031.06160133558,23401.182318670322,83820.85044431686,72217.87080383301,14443.574160766602,84047.61972951889,72465.13941574097,14493.027883148194,23351.728596288733,84047.61972951889,72465.13941574097,14493.027883148194,23351.728596288733,84047.61972951889,72465.13941574097,14493.027883148194,23351.728596288733,84180.75085544586,72867.97429466248,14573.594858932496,0.0,23271.16162050443,121740.8585216351,-290.20307970046997,-0.002378108293841917
